route_id,service_id,trip_id,trip_headsign,trip_long_name,direction_code,shape_id,wheelchair_accessible
51ca957840814c24a8d449c91217e23a,135483,880217,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880219,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880221,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880223,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880225,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880227,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880229,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880231,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880233,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880235,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880237,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880239,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880241,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880243,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,880245,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880253,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880256,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880258,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880260,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880262,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880264,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880266,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880268,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880270,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880272,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880274,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880276,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880278,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880280,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880282,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880284,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,880286,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135481,919805,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135482,919806,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135483,919807,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135484,919808,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135481,880142,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880143,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880145,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880147,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880149,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880151,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880153,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880155,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880157,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880159,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880161,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880163,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880165,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880167,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880169,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880171,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880173,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880175,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880177,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135481,880179,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135482,880184,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135482,880185,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135482,880187,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135482,880189,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135482,880191,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135482,880193,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135482,880195,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135482,880197,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135482,880199,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135482,880201,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135482,880203,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880211,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880212,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880214,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880216,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880218,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880220,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880222,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880224,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880226,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880228,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880230,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880232,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880234,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880236,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880238,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880240,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880242,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880244,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135483,880246,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880254,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880255,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880257,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880259,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880261,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880263,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880265,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880267,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880269,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880271,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880273,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880275,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880277,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880279,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880281,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880283,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880285,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135484,880287,Priisle,Majaka põik - Priisle,B>A,11038,1
38b65cf8c9881ec05133e79c1612574f,135531,887733,Otepää,Valga - Sangaste - Vidrike - Otepää,A>B,41087,0
661222d5eb9a1287b9613236729eee4f,135547,1023649,Valga bussijaam,Otepää - Vidrike - Sangaste - Valga,B>C2>A,41510,0
505a5617218d9d8d30f7a6635ad62b64,135568,887031,Otepää,Valga-Sangaste-Pühajärve-Otepää,B>A,41075,0
9abd86697ff49ded53b0ac40d1b1b45c,135571,1023006,Valga bussijaam,Otepää-Sangaste-Valga,A>B,41068,0
535c054371807b4c9f71a420a3deb8bf,135595,1010673,Antsla,Valga - Vilaski - Antsla,A>B,46122,0
535c054371807b4c9f71a420a3deb8bf,135597,1013074,Antsla,Valga - Vilaski - Antsla,A>B,46122,0
18da16ddc76af4298946910a95e42de7,135600,1050928,Valga bussijaam,Antsla - Vilaski - Valga bussijaam,A>B,44290,0
4ec8c4901648c9238c29e63e3a207cba,135632,946701,Tõrva,Tartu - Tõrva,B>A,44425,0
4ec8c4901648c9238c29e63e3a207cba,135631,946700,Tartu bussijaam,Tõrva - Tartu,A>B,44424,0
2b072796dda728caa24171edfd62e173,135712,882270,Oja tee,Autobussikoondis - Harkujärve,B1>A,33496,1
2b072796dda728caa24171edfd62e173,135711,882259,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135711,882261,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135711,882263,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135711,882265,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135712,882271,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135712,882273,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135712,882275,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135712,882277,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135712,882279,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135712,882281,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135713,882284,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135713,882286,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135713,882288,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135713,882290,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135713,882292,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135713,882294,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135713,882296,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135713,882298,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135713,882300,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135712,884489,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135712,884491,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135711,882260,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135711,882262,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135711,882264,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135711,882266,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135712,882272,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135712,882274,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135712,882276,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135712,882278,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135712,882280,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135713,882285,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135713,882287,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135713,882289,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135713,882291,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135713,882293,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135713,882295,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135713,882297,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135713,882299,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135713,882301,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135712,884488,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135712,884490,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135712,884492,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135711,882267,Väike-Õismäe,Harkujärve - Väike-Õismäe,A>C,12831,1
2b072796dda728caa24171edfd62e173,135713,882302,Väike-Õismäe,Harkujärve - Väike-Õismäe,A>C,12831,1
2b072796dda728caa24171edfd62e173,135712,884493,Väike-Õismäe,Harkujärve - Väike-Õismäe,A>C,12831,1
2b072796dda728caa24171edfd62e173,135715,882337,Väike-Õismäe,Harkujärve - Väike-Õismäe,A>C,12831,1
2b072796dda728caa24171edfd62e173,135714,884499,Väike-Õismäe,Harkujärve - Väike-Õismäe,A>C,12831,1
2b072796dda728caa24171edfd62e173,135714,882305,Oja tee,Autobussikoondis - Harkujärve,B1>A,33496,1
2b072796dda728caa24171edfd62e173,135714,882306,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135714,882308,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135714,882310,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135714,882312,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135714,882314,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135714,882316,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135715,882319,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135715,882321,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135715,882323,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135715,882325,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135715,882327,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135715,882329,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135715,882331,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135715,882333,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135715,882335,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135714,884495,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135714,884497,Laaniku,Harkujärve - Laagri alevik,A>B,39443,1
2b072796dda728caa24171edfd62e173,135714,882307,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135714,882309,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135714,882311,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135714,882313,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135714,882315,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135714,882317,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135715,882320,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135715,882322,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135715,882324,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135715,882326,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135715,882328,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135715,882330,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135715,882332,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135715,882334,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135715,882336,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135714,884496,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
2b072796dda728caa24171edfd62e173,135714,884498,Oja tee,Laagri alevik - Harkujärve,B>A,42099,1
bb08cbfa2fffb01e992306d2701a339e,135761,1121491,Valga bussijaam,Tartu-Otepää-Sangaste-Valga,B>A,40830,0
51ca957840814c24a8d449c91217e23a,135768,883266,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883269,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883271,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883273,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883275,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883277,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883279,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883281,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883283,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883285,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883287,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883289,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883291,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883293,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883295,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883297,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135769,883302,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135769,883305,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135769,883307,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135769,883309,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135769,883311,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135769,883313,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135769,883315,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135769,883317,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135769,883319,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883324,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883327,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883329,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883331,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883333,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883335,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883337,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883339,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883341,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883343,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883345,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883347,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883349,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883351,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883353,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,883355,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883360,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883363,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883365,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883367,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883369,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883371,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883373,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883375,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883377,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883379,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883381,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883383,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883385,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883387,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883389,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883391,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,883393,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,919831,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135769,919832,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135770,919833,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135771,919834,Majaka põik,Priisle - Majaka põik,A>B,9345,1
51ca957840814c24a8d449c91217e23a,135768,883267,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135768,883268,Priisle,Majaka põik - Priisle,B>A,11038,1
51ca957840814c24a8d449c91217e23a,135768,883270,Priisle,Majaka põik - Priisle,B>A,11038,1
